ophys_session_id,ophys_experiment_id,date_of_acquisition,rig_id,rig_name,screen_center_x_mm,screen_center_y_mm,screen_center_z_mm
1151194960,1151387628,2022-01-12 09:21:43.793000,1053461091,MESO.2,,,
1151194960,1151387630,2022-01-12 09:21:43.793000,1053461091,MESO.2,,,
1151194960,1151387631,2022-01-12 09:21:43.793000,1053461091,MESO.2,,,
1151194960,1151387633,2022-01-12 09:21:43.793000,1053461091,MESO.2,,,
1151194960,1151387634,2022-01-12 09:21:43.793000,1053461091,MESO.2,,,
1151194960,1151387637,2022-01-12 09:21:43.793000,1053461091,MESO.2,,,
1151194960,1151387638,2022-01-12 09:21:43.793000,1053461091,MESO.2,,,
1151194960,1151387640,2022-01-12 09:21:43.793000,1053461091,MESO.2,,,
1151216627,1151417502,2022-01-12 12:12:07.100000,722885523,DS.1,118.6,86.2,31.6
1151255753,1151387643,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387645,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387646,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387648,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387649,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387651,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387652,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387654,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387656,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387658,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387659,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151255753,1151387661,2022-01-12 12:21:36.670000,1053461091,MESO.2,,,
1151448382,,2022-01-13 08:07:20.431934,,,,,
1151491774,,2022-01-13 11:17:11.134150,,,,,
1151495376,,2022-01-13 11:45:27.771595,,,,,
1151506703,1151600700,2022-01-13 13:09:23.127000,1053461091,MESO.2,,,
1151506703,1151600702,2022-01-13 13:09:23.127000,1053461091,MESO.2,,,
1151506703,1151600703,2022-01-13 13:09:23.127000,1053461091,MESO.2,,,
1151506703,1151600705,2022-01-13 13:09:23.127000,1053461091,MESO.2,,,
1151506703,1151600706,2022-01-13 13:09:23.127000,1053461091,MESO.2,,,
1151506703,1151600708,2022-01-13 13:09:23.127000,1053461091,MESO.2,,,
1151506703,1151600709,2022-01-13 13:09:23.127000,1053461091,MESO.2,,,
1151506703,1151600712,2022-01-13 13:09:23.127000,1053461091,MESO.2,,,
1151546290,1151597202,2022-01-13 16:28:16.023000,1053461091,MESO.2,,,
1151546290,1151597205,2022-01-13 16:28:16.023000,1053461091,MESO.2,,,
1151546290,1151597206,2022-01-13 16:28:16.023000,1053461091,MESO.2,,,
1151546290,1151597208,2022-01-13 16:28:16.023000,1053461091,MESO.2,,,
1151655860,,2022-01-14 08:03:17.590612,,,,,
1151658824,1151792512,2022-01-14 08:50:53.455000,1053461091,MESO.2,,,
1151658824,1151792514,2022-01-14 08:50:53.455000,1053461091,MESO.2,,,
1151658824,1151792515,2022-01-14 08:50:53.455000,1053461091,MESO.2,,,
1151658824,1151792517,2022-01-14 08:50:53.455000,1053461091,MESO.2,,,
1151658824,1151792518,2022-01-14 08:50:53.455000,1053461091,MESO.2,,,
1151658824,1151792521,2022-01-14 08:50:53.455000,1053461091,MESO.2,,,
1151658824,1151792522,2022-01-14 08:50:53.455000,1053461091,MESO.2,,,
1151658824,1151792524,2022-01-14 08:50:53.455000,1053461091,MESO.2,,,
1151675343,1151816596,2022-01-14 10:49:05.215000,722885523,DS.1,118.6,86.2,31.6
1151689826,1151792527,2022-01-14 13:40:37.503000,1053461091,MESO.2,,,
1151689826,1151792529,2022-01-14 13:40:37.503000,1053461091,MESO.2,,,
1151689826,1151792530,2022-01-14 13:40:37.503000,1053461091,MESO.2,,,
1151689826,1151792532,2022-01-14 13:40:37.503000,1053461091,MESO.2,,,
1151689826,1151792533,2022-01-14 13:40:37.503000,1053461091,MESO.2,,,
1151689826,1151792535,2022-01-14 13:40:37.503000,1053461091,MESO.2,,,
1151689826,1151792536,2022-01-14 13:40:37.503000,1053461091,MESO.2,,,
1151689826,1151792538,2022-01-14 13:40:37.503000,1053461091,MESO.2,,,
1151719305,,2022-01-14 14:50:00.132558,,,,,
1151723889,,2022-01-14 15:23:01.429439,,,,,
1151725930,,2022-01-14 15:36:49.501936,,,,,
1152390721,1152521831,2022-01-18 09:02:03.734000,1053461091,MESO.2,,,
1152390721,1152521833,2022-01-18 09:02:03.734000,1053461091,MESO.2,,,
1152390721,1152521834,2022-01-18 09:02:03.734000,1053461091,MESO.2,,,
1152390721,1152521836,2022-01-18 09:02:03.734000,1053461091,MESO.2,,,
1152390721,1152521838,2022-01-18 09:02:03.734000,1053461091,MESO.2,,,
1152390721,1152521840,2022-01-18 09:02:03.734000,1053461091,MESO.2,,,
1152390721,1152521841,2022-01-18 09:02:03.734000,1053461091,MESO.2,,,
1152390721,1152521843,2022-01-18 09:02:03.734000,1053461091,MESO.2,,,
1152396246,,2022-01-18 08:59:29.127300,,,,,
1152397766,,2022-01-18 09:06:34.850845,,,,,
1152405994,1152558219,2022-01-18 10:07:03.065000,722885523,DS.1,118.6,86.2,31.6
1152415661,1152521817,2022-01-18 11:53:45.246000,1053461091,MESO.2,,,
1152415661,1152521819,2022-01-18 11:53:45.246000,1053461091,MESO.2,,,
1152415661,1152521821,2022-01-18 11:53:45.246000,1053461091,MESO.2,,,
1152415661,1152521823,2022-01-18 11:53:45.246000,1053461091,MESO.2,,,
1152415661,1152521824,2022-01-18 11:53:45.246000,1053461091,MESO.2,,,
1152415661,1152521826,2022-01-18 11:53:45.246000,1053461091,MESO.2,,,
1152415661,1152521827,2022-01-18 11:53:45.246000,1053461091,MESO.2,,,
1152415661,1152521829,2022-01-18 11:53:45.246000,1053461091,MESO.2,,,
1152424259,,2022-01-18 11:43:14.074954,,,,,
1152585573,1152717054,2022-01-19 08:52:47.718000,1053461091,MESO.2,,,
1152585573,1152717056,2022-01-19 08:52:47.718000,1053461091,MESO.2,,,
1152585573,1152717057,2022-01-19 08:52:47.718000,1053461091,MESO.2,,,
1152585573,1152717060,2022-01-19 08:52:47.718000,1053461091,MESO.2,,,
1152585573,1152717061,2022-01-19 08:52:47.718000,1053461091,MESO.2,,,
1152585573,1152717063,2022-01-19 08:52:47.718000,1053461091,MESO.2,,,
1152585573,1152717064,2022-01-19 08:52:47.718000,1053461091,MESO.2,,,
1152585573,1152717066,2022-01-19 08:52:47.718000,1053461091,MESO.2,,,
1152620775,1152717069,2022-01-19 12:15:35.061000,769904239,MESO.1,118.6,86.2,31.6
1152620775,1152717071,2022-01-19 12:15:35.061000,769904239,MESO.1,118.6,86.2,31.6
1152620775,1152717072,2022-01-19 12:15:35.061000,769904239,MESO.1,118.6,86.2,31.6
1152620775,1152717074,2022-01-19 12:15:35.061000,769904239,MESO.1,118.6,86.2,31.6
1152620775,1152717075,2022-01-19 12:15:35.061000,769904239,MESO.1,118.6,86.2,31.6
1152620775,1152717077,2022-01-19 12:15:35.061000,769904239,MESO.1,118.6,86.2,31.6
1152623176,1152695307,2022-01-19 12:44:52.738000,506540632,CAM2P.3,118.6,86.2,31.6
1152647943,1152713587,2022-01-19 14:46:24.203000,769904239,MESO.1,118.6,86.2,31.6
1152647943,1152713589,2022-01-19 14:46:24.203000,769904239,MESO.1,118.6,86.2,31.6
1152647943,1152713590,2022-01-19 14:46:24.203000,769904239,MESO.1,118.6,86.2,31.6
1152647943,1152713592,2022-01-19 14:46:24.203000,769904239,MESO.1,118.6,86.2,31.6
1152647943,1152713593,2022-01-19 14:46:24.203000,769904239,MESO.1,118.6,86.2,31.6
1152647943,1152713596,2022-01-19 14:46:24.203000,769904239,MESO.1,118.6,86.2,31.6
1152780744,1152909161,2022-01-20 09:02:55.910000,1053461091,MESO.2,,,
1152780744,1152909163,2022-01-20 09:02:55.910000,1053461091,MESO.2,,,
1152780744,1152909165,2022-01-20 09:02:55.910000,1053461091,MESO.2,,,
1152780744,1152909167,2022-01-20 09:02:55.910000,1053461091,MESO.2,,,
1152780744,1152909168,2022-01-20 09:02:55.910000,1053461091,MESO.2,,,
1152780744,1152909170,2022-01-20 09:02:55.910000,1053461091,MESO.2,,,
1152780744,1152909172,2022-01-20 09:02:55.910000,1053461091,MESO.2,,,
1152780744,1152909174,2022-01-20 09:02:55.910000,1053461091,MESO.2,,,
1152788882,1152936320,2022-01-20 09:47:48.753000,722885523,DS.1,118.6,86.2,31.6
1152801162,,2022-01-20 10:16:35.314171,,,,,
1152803258,1152909176,2022-01-20 11:20:45.644000,1053461091,MESO.2,,,
1152803258,1152909178,2022-01-20 11:20:45.644000,1053461091,MESO.2,,,
1152803258,1152909179,2022-01-20 11:20:45.644000,1053461091,MESO.2,,,
1152803258,1152909181,2022-01-20 11:20:45.644000,1053461091,MESO.2,,,
1152803258,1152909182,2022-01-20 11:20:45.644000,1053461091,MESO.2,,,
1152803258,1152909184,2022-01-20 11:20:45.644000,1053461091,MESO.2,,,
1152803258,1152909186,2022-01-20 11:20:45.644000,1053461091,MESO.2,,,
1152803258,1152909189,2022-01-20 11:20:45.644000,1053461091,MESO.2,,,
1152808262,,2022-01-20 11:02:33.737512,,,,,
1152813206,,2022-01-20 11:38:14.534711,,,,,
1152820293,,2022-01-20 12:20:18.324721,,,,,
1152822568,,2022-01-20 12:36:12.168834,,,,,
1152834972,,2022-01-20 13:50:57.062296,,,,,
1152960470,,2022-01-21 07:52:29.100188,,,,,
1152966368,1153102362,2022-01-21 09:06:09.788000,1053461091,MESO.2,,,
1152966368,1153102364,2022-01-21 09:06:09.788000,1053461091,MESO.2,,,
1152966368,1153102365,2022-01-21 09:06:09.788000,1053461091,MESO.2,,,
1152966368,1153102367,2022-01-21 09:06:09.788000,1053461091,MESO.2,,,
1152966368,1153102368,2022-01-21 09:06:09.788000,1053461091,MESO.2,,,
1152966368,1153102370,2022-01-21 09:06:09.788000,1053461091,MESO.2,,,
1152966368,1153102371,2022-01-21 09:06:09.788000,1053461091,MESO.2,,,
1152966368,1153102373,2022-01-21 09:06:09.788000,1053461091,MESO.2,,,
1152970648,1153134806,2022-01-21 09:48:10.501000,722885523,DS.1,118.6,86.2,31.6
1152994199,1153099555,2022-01-21 12:04:49.836000,1053461091,MESO.2,,,
1152994199,1153099558,2022-01-21 12:04:49.836000,1053461091,MESO.2,,,
1152994199,1153099559,2022-01-21 12:04:49.836000,1053461091,MESO.2,,,
1152994199,1153099561,2022-01-21 12:04:49.836000,1053461091,MESO.2,,,
1152994199,1153099562,2022-01-21 12:04:49.836000,1053461091,MESO.2,,,
1152994199,1153099564,2022-01-21 12:04:49.836000,1053461091,MESO.2,,,
1152994199,1153099565,2022-01-21 12:04:49.836000,1053461091,MESO.2,,,
1152994199,1153099568,2022-01-21 12:04:49.836000,1053461091,MESO.2,,,
1153048553,,2022-01-21 16:14:44.614709,,,,,
1153507400,1153664264,2022-01-24 08:43:14.232000,1053461091,MESO.2,,,
1153507400,1153664266,2022-01-24 08:43:14.232000,1053461091,MESO.2,,,
1153507400,1153664267,2022-01-24 08:43:14.232000,1053461091,MESO.2,,,
1153507400,1153664269,2022-01-24 08:43:14.232000,1053461091,MESO.2,,,
1153507400,1153664270,2022-01-24 08:43:14.232000,1053461091,MESO.2,,,
1153507400,1153664272,2022-01-24 08:43:14.232000,1053461091,MESO.2,,,
1153507400,1153664273,2022-01-24 08:43:14.232000,1053461091,MESO.2,,,
1153507400,1153664276,2022-01-24 08:43:14.232000,1053461091,MESO.2,,,
1153529245,1153662768,2022-01-24 10:53:24.981000,1053461091,MESO.2,,,
1153529245,1153662770,2022-01-24 10:53:24.981000,1053461091,MESO.2,,,
1153529245,1153662771,2022-01-24 10:53:24.981000,1053461091,MESO.2,,,
1153529245,1153662773,2022-01-24 10:53:24.981000,1053461091,MESO.2,,,
1153529245,1153662774,2022-01-24 10:53:24.981000,1053461091,MESO.2,,,
1153529245,1153662776,2022-01-24 10:53:24.981000,1053461091,MESO.2,,,
1153529245,1153662777,2022-01-24 10:53:24.981000,1053461091,MESO.2,,,
1153529245,1153662779,2022-01-24 10:53:24.981000,1053461091,MESO.2,,,
1153542722,,2022-01-24 11:52:08.521615,,,,,
1153557689,1153664277,2022-01-24 14:38:19.153000,1053461091,MESO.2,,,
1153557689,1153664279,2022-01-24 14:38:19.153000,1053461091,MESO.2,,,
1153557689,1153664280,2022-01-24 14:38:19.153000,1053461091,MESO.2,,,
1153557689,1153664282,2022-01-24 14:38:19.153000,1053461091,MESO.2,,,
1153557689,1153664283,2022-01-24 14:38:19.153000,1053461091,MESO.2,,,
1153557689,1153664285,2022-01-24 14:38:19.153000,1053461091,MESO.2,,,
1153557689,1153664286,2022-01-24 14:38:19.153000,1053461091,MESO.2,,,
1153557689,1153664288,2022-01-24 14:38:19.153000,1053461091,MESO.2,,,
1153747595,1153920579,2022-01-25 09:06:28.527000,1053461091,MESO.2,,,
1153747595,1153920581,2022-01-25 09:06:28.527000,1053461091,MESO.2,,,
1153747595,1153920582,2022-01-25 09:06:28.527000,1053461091,MESO.2,,,
1153747595,1153920584,2022-01-25 09:06:28.527000,1053461091,MESO.2,,,
1153747595,1153920585,2022-01-25 09:06:28.527000,1053461091,MESO.2,,,
1153747595,1153920587,2022-01-25 09:06:28.527000,1053461091,MESO.2,,,
1153747595,1153920588,2022-01-25 09:06:28.527000,1053461091,MESO.2,,,
1153747595,1153920590,2022-01-25 09:06:28.527000,1053461091,MESO.2,,,
1153776022,1153920566,2022-01-25 11:40:16.183000,1053461091,MESO.2,,,
1153776022,1153920568,2022-01-25 11:40:16.183000,1053461091,MESO.2,,,
1153776022,1153920569,2022-01-25 11:40:16.183000,1053461091,MESO.2,,,
1153776022,1153920571,2022-01-25 11:40:16.183000,1053461091,MESO.2,,,
1153776022,1153920572,2022-01-25 11:40:16.183000,1053461091,MESO.2,,,
1153776022,1153920574,2022-01-25 11:40:16.183000,1053461091,MESO.2,,,
1153776022,1153920575,2022-01-25 11:40:16.183000,1053461091,MESO.2,,,
1153776022,1153920577,2022-01-25 11:40:16.183000,1053461091,MESO.2,,,
1153796524,1153920592,2022-01-25 13:52:40.499000,1053461091,MESO.2,,,
1153796524,1153920594,2022-01-25 13:52:40.499000,1053461091,MESO.2,,,
1153796524,1153920596,2022-01-25 13:52:40.499000,1053461091,MESO.2,,,
1153796524,1153920598,2022-01-25 13:52:40.499000,1053461091,MESO.2,,,
1153796524,1153920599,2022-01-25 13:52:40.499000,1053461091,MESO.2,,,
1153796524,1153920601,2022-01-25 13:52:40.499000,1053461091,MESO.2,,,
1153796524,1153920602,2022-01-25 13:52:40.499000,1053461091,MESO.2,,,
1153796524,1153920604,2022-01-25 13:52:40.499000,1053461091,MESO.2,,,
1153964281,1154288503,2022-01-26 08:54:56.759000,1053461091,MESO.2,,,
1153964281,1154288506,2022-01-26 08:54:56.759000,1053461091,MESO.2,,,
1153964281,1154288507,2022-01-26 08:54:56.759000,1053461091,MESO.2,,,
1153964281,1154288510,2022-01-26 08:54:56.759000,1053461091,MESO.2,,,
1153964281,1154288511,2022-01-26 08:54:56.759000,1053461091,MESO.2,,,
1153964281,1154288514,2022-01-26 08:54:56.759000,1053461091,MESO.2,,,
1153964281,1154288515,2022-01-26 08:54:56.759000,1053461091,MESO.2,,,
1153964281,1154288518,2022-01-26 08:54:56.759000,1053461091,MESO.2,,,
1154000392,1154288458,2022-01-26 11:17:22.891000,1053461091,MESO.2,,,
1154000392,1154288461,2022-01-26 11:17:22.891000,1053461091,MESO.2,,,
1154000392,1154288463,2022-01-26 11:17:22.891000,1053461091,MESO.2,,,
1154000392,1154288465,2022-01-26 11:17:22.891000,1053461091,MESO.2,,,
1154000392,1154288467,2022-01-26 11:17:22.891000,1053461091,MESO.2,,,
1154000392,1154288470,2022-01-26 11:17:22.891000,1053461091,MESO.2,,,
1154000392,1154288472,2022-01-26 11:17:22.891000,1053461091,MESO.2,,,
1154000392,1154288475,2022-01-26 11:17:22.891000,1053461091,MESO.2,,,
1154039086,1154288483,2022-01-26 13:52:33.502000,1053461091,MESO.2,,,
1154039086,1154288486,2022-01-26 13:52:33.502000,1053461091,MESO.2,,,
1154039086,1154288488,2022-01-26 13:52:33.502000,1053461091,MESO.2,,,
1154039086,1154288491,2022-01-26 13:52:33.502000,1053461091,MESO.2,,,
1154039086,1154288493,2022-01-26 13:52:33.502000,1053461091,MESO.2,,,
1154039086,1154288496,2022-01-26 13:52:33.502000,1053461091,MESO.2,,,
1154039086,1154288497,2022-01-26 13:52:33.502000,1053461091,MESO.2,,,
1154039086,1154288500,2022-01-26 13:52:33.502000,1053461091,MESO.2,,,
1154188990,1154371223,2022-01-27 08:35:36.707000,1053461091,MESO.2,,,
1154188990,1154371225,2022-01-27 08:35:36.707000,1053461091,MESO.2,,,
1154188990,1154371226,2022-01-27 08:35:36.707000,1053461091,MESO.2,,,
1154188990,1154371228,2022-01-27 08:35:36.707000,1053461091,MESO.2,,,
1154188990,1154371229,2022-01-27 08:35:36.707000,1053461091,MESO.2,,,
1154188990,1154371232,2022-01-27 08:35:36.707000,1053461091,MESO.2,,,
1154188990,1154371233,2022-01-27 08:35:36.707000,1053461091,MESO.2,,,
1154188990,1154371235,2022-01-27 08:35:36.707000,1053461091,MESO.2,,,
1154245678,1154369474,2022-01-27 11:30:48,1053461091,MESO.2,,,
1154245678,1154369476,2022-01-27 11:30:48,1053461091,MESO.2,,,
1154245678,1154369477,2022-01-27 11:30:48,1053461091,MESO.2,,,
1154245678,1154369479,2022-01-27 11:30:48,1053461091,MESO.2,,,
1154245678,1154369480,2022-01-27 11:30:48,1053461091,MESO.2,,,
1154245678,1154369482,2022-01-27 11:30:48,1053461091,MESO.2,,,
1154245678,1154369483,2022-01-27 11:30:48,1053461091,MESO.2,,,
1154245678,1154369485,2022-01-27 11:30:48,1053461091,MESO.2,,,
1154263004,,2022-01-27 12:44:21.876539,,,,,
1154268946,1154371236,2022-01-27 14:00:53.779000,1053461091,MESO.2,,,
1154268946,1154371238,2022-01-27 14:00:53.779000,1053461091,MESO.2,,,
1154268946,1154371239,2022-01-27 14:00:53.779000,1053461091,MESO.2,,,
1154268946,1154371242,2022-01-27 14:00:53.779000,1053461091,MESO.2,,,
1154268946,1154371243,2022-01-27 14:00:53.779000,1053461091,MESO.2,,,
1154268946,1154371245,2022-01-27 14:00:53.779000,1053461091,MESO.2,,,
1154268946,1154371246,2022-01-27 14:00:53.779000,1053461091,MESO.2,,,
1154268946,1154371248,2022-01-27 14:00:53.779000,1053461091,MESO.2,,,
1154450487,,2022-01-28 10:54:39.669959,,,,,
1154453109,,2022-01-28 11:07:20.620789,,,,,
1154460714,1154572286,2022-01-28 11:47:16.657000,1053461091,MESO.2,,,
1154460714,1154572288,2022-01-28 11:47:16.657000,1053461091,MESO.2,,,
1154460714,1154572289,2022-01-28 11:47:16.657000,1053461091,MESO.2,,,
1154460714,1154572291,2022-01-28 11:47:16.657000,1053461091,MESO.2,,,
1154460714,1154572292,2022-01-28 11:47:16.657000,1053461091,MESO.2,,,
1154460714,1154572294,2022-01-28 11:47:16.657000,1053461091,MESO.2,,,
1154460714,1154572295,2022-01-28 11:47:16.657000,1053461091,MESO.2,,,
1154460714,1154572297,2022-01-28 11:47:16.657000,1053461091,MESO.2,,,
1154476118,1154572807,2022-01-28 13:52:04.887000,1053461091,MESO.2,,,
1154476118,1154572809,2022-01-28 13:52:04.887000,1053461091,MESO.2,,,
1154476118,1154572810,2022-01-28 13:52:04.887000,1053461091,MESO.2,,,
1154476118,1154572812,2022-01-28 13:52:04.887000,1053461091,MESO.2,,,
1154476118,1154572813,2022-01-28 13:52:04.887000,1053461091,MESO.2,,,
1154476118,1154572815,2022-01-28 13:52:04.887000,1053461091,MESO.2,,,
1154476118,1154572816,2022-01-28 13:52:04.887000,1053461091,MESO.2,,,
1154476118,1154572818,2022-01-28 13:52:04.887000,1053461091,MESO.2,,,
1154515758,1154623175,2022-01-28 16:33:33.829817,722885523,DS.1,118.6,86.2,31.6
1154518464,1154622634,2022-01-28 16:52:51.652000,722885523,DS.1,118.6,86.2,31.6
1154521795,1154623660,2022-01-28 17:17:34.949000,722885523,DS.1,118.6,86.2,31.6
1154526291,1154622048,2022-01-28 17:46:05.564482,722885523,DS.1,118.6,86.2,31.6
1155028695,1155283718,2022-01-31 09:05:00.547000,1053461091,MESO.2,,,
1155028695,1155283722,2022-01-31 09:05:00.547000,1053461091,MESO.2,,,
1155028695,1155283723,2022-01-31 09:05:00.547000,1053461091,MESO.2,,,
1155028695,1155283725,2022-01-31 09:05:00.547000,1053461091,MESO.2,,,
1155028695,1155283726,2022-01-31 09:05:00.547000,1053461091,MESO.2,,,
1155028695,1155283728,2022-01-31 09:05:00.547000,1053461091,MESO.2,,,
1155028695,1155283729,2022-01-31 09:05:00.547000,1053461091,MESO.2,,,
1155028695,1155283731,2022-01-31 09:05:00.547000,1053461091,MESO.2,,,
1155053105,1155282289,2022-01-31 11:37:15.913000,1053461091,MESO.2,,,
1155053105,1155282293,2022-01-31 11:37:15.913000,1053461091,MESO.2,,,
1155053105,1155282294,2022-01-31 11:37:15.913000,1053461091,MESO.2,,,
1155053105,1155282296,2022-01-31 11:37:15.913000,1053461091,MESO.2,,,
1155053105,1155282297,2022-01-31 11:37:15.913000,1053461091,MESO.2,,,
1155053105,1155282299,2022-01-31 11:37:15.913000,1053461091,MESO.2,,,
1155053105,1155282300,2022-01-31 11:37:15.913000,1053461091,MESO.2,,,
1155053105,1155282302,2022-01-31 11:37:15.913000,1053461091,MESO.2,,,
1155074696,,2022-01-31 13:10:03.475308,,,,,
1155080164,1155283705,2022-01-31 14:04:03.407000,1053461091,MESO.2,,,
1155080164,1155283707,2022-01-31 14:04:03.407000,1053461091,MESO.2,,,
1155080164,1155283708,2022-01-31 14:04:03.407000,1053461091,MESO.2,,,
1155080164,1155283710,2022-01-31 14:04:03.407000,1053461091,MESO.2,,,
1155080164,1155283711,2022-01-31 14:04:03.407000,1053461091,MESO.2,,,
1155080164,1155283714,2022-01-31 14:04:03.407000,1053461091,MESO.2,,,
1155080164,1155283715,2022-01-31 14:04:03.407000,1053461091,MESO.2,,,
1155080164,1155283717,2022-01-31 14:04:03.407000,1053461091,MESO.2,,,
1155337519,1155525116,2022-02-01 08:31:07.679000,1053461091,MESO.2,,,
1155337519,1155525118,2022-02-01 08:31:07.679000,1053461091,MESO.2,,,
1155337519,1155525119,2022-02-01 08:31:07.679000,1053461091,MESO.2,,,
1155337519,1155525121,2022-02-01 08:31:07.679000,1053461091,MESO.2,,,
1155337519,1155525122,2022-02-01 08:31:07.679000,1053461091,MESO.2,,,
1155337519,1155525124,2022-02-01 08:31:07.679000,1053461091,MESO.2,,,
1155337519,1155525125,2022-02-01 08:31:07.679000,1053461091,MESO.2,,,
1155337519,1155525128,2022-02-01 08:31:07.679000,1053461091,MESO.2,,,
1155380558,1155524637,2022-02-01 11:23:57.819000,1053461091,MESO.2,,,
1155380558,1155524639,2022-02-01 11:23:57.819000,1053461091,MESO.2,,,
1155380558,1155524640,2022-02-01 11:23:57.819000,1053461091,MESO.2,,,
1155380558,1155524642,2022-02-01 11:23:57.819000,1053461091,MESO.2,,,
1155380558,1155524643,2022-02-01 11:23:57.819000,1053461091,MESO.2,,,
1155380558,1155524645,2022-02-01 11:23:57.819000,1053461091,MESO.2,,,
1155380558,1155524646,2022-02-01 11:23:57.819000,1053461091,MESO.2,,,
1155380558,1155524648,2022-02-01 11:23:57.819000,1053461091,MESO.2,,,
1155443424,,2022-02-01 13:35:42.647311,,,,,
1155450933,,2022-02-01 14:14:34.304401,,,,,
1155606631,1155760201,2022-02-02 11:08:55.638000,1053461091,MESO.2,,,
1155606631,1155760204,2022-02-02 11:08:55.638000,1053461091,MESO.2,,,
1155606631,1155760205,2022-02-02 11:08:55.638000,1053461091,MESO.2,,,
1155606631,1155760207,2022-02-02 11:08:55.638000,1053461091,MESO.2,,,
1155606631,1155760209,2022-02-02 11:08:55.638000,1053461091,MESO.2,,,
1155606631,1155760211,2022-02-02 11:08:55.638000,1053461091,MESO.2,,,
1155606631,1155760212,2022-02-02 11:08:55.638000,1053461091,MESO.2,,,
1155606631,1155760214,2022-02-02 11:08:55.638000,1053461091,MESO.2,,,
1155619548,,2022-02-02 11:50:24.534038,,,,,
1155632660,1155785044,2022-02-02 12:35:25.575000,722885523,DS.1,118.6,86.2,31.6
1155712047,1155760215,2022-02-02 17:27:28.593000,1053461091,MESO.2,,,
1155712047,1155760217,2022-02-02 17:27:28.593000,1053461091,MESO.2,,,
1155712047,1155760218,2022-02-02 17:27:28.593000,1053461091,MESO.2,,,
1155712047,1155760220,2022-02-02 17:27:28.593000,1053461091,MESO.2,,,
1155712047,1155760221,2022-02-02 17:27:28.593000,1053461091,MESO.2,,,
1155712047,1155760223,2022-02-02 17:27:28.593000,1053461091,MESO.2,,,
1155712047,1155760224,2022-02-02 17:27:28.593000,1053461091,MESO.2,,,
1155712047,1155760226,2022-02-02 17:27:28.593000,1053461091,MESO.2,,,
1155815657,,2022-02-03 08:02:05.235265,,,,,
1155823064,1155950071,2022-02-03 09:12:48.366000,1053461091,MESO.2,,,
1155823064,1155950073,2022-02-03 09:12:48.366000,1053461091,MESO.2,,,
1155823064,1155950074,2022-02-03 09:12:48.366000,1053461091,MESO.2,,,
1155823064,1155950076,2022-02-03 09:12:48.366000,1053461091,MESO.2,,,
1155823064,1155950077,2022-02-03 09:12:48.366000,1053461091,MESO.2,,,
1155823064,1155950079,2022-02-03 09:12:48.366000,1053461091,MESO.2,,,
1155823064,1155950080,2022-02-03 09:12:48.366000,1053461091,MESO.2,,,
1155823064,1155950083,2022-02-03 09:12:48.366000,1053461091,MESO.2,,,
1155844731,,2022-02-03 10:56:04.432454,,,,,
1155848487,1155949165,2022-02-03 11:42:05.443000,1053461091,MESO.2,,,
1155848487,1155949168,2022-02-03 11:42:05.443000,1053461091,MESO.2,,,
1155848487,1155949169,2022-02-03 11:42:05.443000,1053461091,MESO.2,,,
1155848487,1155949171,2022-02-03 11:42:05.443000,1053461091,MESO.2,,,
1155848487,1155949172,2022-02-03 11:42:05.443000,1053461091,MESO.2,,,
1155848487,1155949174,2022-02-03 11:42:05.443000,1053461091,MESO.2,,,
1155848487,1155949175,2022-02-03 11:42:05.443000,1053461091,MESO.2,,,
1155848487,1155949177,2022-02-03 11:42:05.443000,1053461091,MESO.2,,,
1155850750,1155971534,2022-02-03 12:10:05.441000,722885523,DS.1,118.6,86.2,31.6
1155866223,1155950758,2022-02-03 14:04:45.597000,1053461091,MESO.2,,,
1155866223,1155950760,2022-02-03 14:04:45.597000,1053461091,MESO.2,,,
1155866223,1155950761,2022-02-03 14:04:45.597000,1053461091,MESO.2,,,
1155866223,1155950764,2022-02-03 14:04:45.597000,1053461091,MESO.2,,,
1155866223,1155950765,2022-02-03 14:04:45.597000,1053461091,MESO.2,,,
1155866223,1155950768,2022-02-03 14:04:45.597000,1053461091,MESO.2,,,
1155866223,1155950769,2022-02-03 14:04:45.597000,1053461091,MESO.2,,,
1155866223,1155950771,2022-02-03 14:04:45.597000,1053461091,MESO.2,,,
1156005513,1156751210,2022-02-04 08:36:52.687000,1053461091,MESO.2,,,
1156005513,1156751214,2022-02-04 08:36:52.687000,1053461091,MESO.2,,,
1156005513,1156751215,2022-02-04 08:36:52.687000,1053461091,MESO.2,,,
1156005513,1156751217,2022-02-04 08:36:52.687000,1053461091,MESO.2,,,
1156005513,1156751218,2022-02-04 08:36:52.687000,1053461091,MESO.2,,,
